date,ticker,open,high,low,close,vwap,volume,turnover,status
20221111,000688.SH,1053.8593,1059.7601,1023.2649,1023.2649,1023.2649,17654333.0,79191793.65,000688.SH
20221110,000688.SH,1033.129,1044.7249,1021.1126,1023.064,1023.064,14736055.0,63967964.949,000688.SH
20221109,000688.SH,1049.721,1053.1397,1036.9543,1037.5267,1037.5267,11487172.0,53488849.933,000688.SH
20221108,000688.SH,1061.7123,1062.7181,1040.8652,1051.7093,1051.7093,12506547.0,60430996.553,000688.SH
20221107,000688.SH,1070.1446,1080.7915,1058.1283,1061.3507,1061.3507,15112128.0,74259240.384,000688.SH
20221104,000688.SH,1048.8909,1077.4898,1048.8909,1072.8704,1072.8704,15534409.0,79527009.859,000688.SH
20221103,000688.SH,1028.4327,1055.1169,1027.0384,1048.0697,1048.0697,14597022.0,76118262.392,000688.SH
20221102,000688.SH,1020.0743,1046.8232,1017.994,1037.1791,1037.1791,16917400.0,81747987.649,000688.SH
20221101,000688.SH,1011.964,1029.6428,1000.967,1024.5223,1024.5223,15026220.0,71564077.168,000688.SH
20221031,000688.SH,991.8868,1022.2345,991.8868,1010.3269,1010.3269,16546709.0,77376669.986,000688.SH
20221028,000688.SH,996.6119,1015.4204,989.227,993.7213,993.7213,14442282.0,70834060.609,000688.SH
20221027,000688.SH,1008.7056,1021.563,995.5518,1004.9093,1004.9093,15104565.0,72737466.132,000688.SH
20221026,000688.SH,972.4514,1010.9808,963.3635,1003.2544,1003.2544,14944917.0,71704252.473,000688.SH
20221025,000688.SH,962.9727,984.4785,955.5696,971.3335,971.3335,12032286.0,59056657.256,000688.SH
20221024,000688.SH,967.5646,989.6479,960.6231,969.4924,969.4924,13263780.0,62747445.198,000688.SH
20221021,000688.SH,961.4834,972.8111,951.6716,967.9801,967.9801,12339327.0,56998115.226,000688.SH
20221020,000688.SH,944.1612,976.7116,938.3342,963.9516,963.9516,13492214.0,65795802.736,000688.SH
20221019,000688.SH,957.7333,963.1105,949.4981,949.4981,949.4981,11824277.0,53369636.239,000688.SH
20221018,000688.SH,964.9702,968.1267,952.9945,959.9995,959.9995,13254453.0,59066105.579,000688.SH
20221017,000688.SH,948.6421,964.9481,946.9386,963.2239,963.2239,14404748.0,66314343.847,000688.SH
20221014,000688.SH,936.4215,961.5047,925.9315,954.9237,954.9237,13755285.0,62532097.94,000688.SH
20221013,000688.SH,917.3966,942.8684,916.3668,926.5203,926.5203,11210006.0,49018814.76,000688.SH
20221012,000688.SH,890.2856,926.191,871.453,924.9136,924.9136,10789074.0,47861035.456,000688.SH
20221011,000688.SH,898.3667,904.4706,889.4474,892.7394,892.7394,8002565.0,38268252.178,000688.SH
20221010,000688.SH,933.0209,934.9621,895.2032,897.335,897.335,9226559.0,44637059.938,000688.SH
20220930,000688.SH,956.4046,961.8853,937.8648,939.3763,939.3763,8064603.0,34938533.823,000688.SH
20220929,000688.SH,962.4481,970.1118,955.6069,961.4745,961.4745,8817168.0,39256418.263,000688.SH
20220928,000688.SH,973.4745,977.6638,955.32,956.1881,956.1881,9450678.0,38121212.441,000688.SH
20220927,000688.SH,963.488,976.4453,959.1965,976.4453,976.4453,10265123.0,42069804.778,000688.SH
20220926,000688.SH,955.0406,978.4942,952.1785,961.8284,961.8284,10879005.0,40592618.971,000688.SH
20220923,000688.SH,975.5775,984.1063,956.1147,960.9396,960.9396,9223295.0,41107569.94,000688.SH
20220922,000688.SH,964.959,986.4305,963.8883,975.8694,975.8694,8075362.0,37964851.581,000688.SH
20220921,000688.SH,980.621,983.7956,968.7099,970.3929,970.3929,8649923.0,37244799.736,000688.SH
20220920,000688.SH,982.3683,997.2182,977.2748,985.151,985.151,7670276.0,38547530.763,000688.SH
20220919,000688.SH,997.5257,1003.1509,970.8677,975.5474,975.5474,9222551.0,44995900.217,000688.SH
20220916,000688.SH,997.3582,1018.7151,997.3582,998.5182,998.5182,9295366.0,46181303.575,000688.SH
20220915,000688.SH,1035.7638,1037.6253,990.8531,1000.0806,1000.0806,11337668.0,55344205.425,000688.SH
20220914,000688.SH,1018.0741,1033.4533,1016.8725,1031.304,1031.304,8314302.0,42714101.319,000688.SH
20220913,000688.SH,1034.4973,1046.1828,1028.7725,1031.1702,1031.1702,8362207.0,42605921.665,000688.SH
20220909,000688.SH,1039.5877,1042.1106,1022.6771,1033.7843,1033.7843,8187492.0,44467574.053,000688.SH
20220908,000688.SH,1050.3194,1054.7385,1040.0483,1040.773,1040.773,9081518.0,44011257.25,000688.SH
20220907,000688.SH,1032.0248,1065.1669,1031.9045,1049.5791,1049.5791,10687587.0,54679963.502,000688.SH
20220906,000688.SH,1025.8577,1038.9673,1016.6465,1035.7838,1035.7838,9997951.0,49119091.6,000688.SH
20220905,000688.SH,1030.5956,1034.9501,1018.5572,1024.3926,1024.3926,10061240.0,49789709.327,000688.SH
20220902,000688.SH,1027.4676,1040.4563,1022.5826,1030.1201,1030.1201,9911829.0,49552633.275,000688.SH
20220901,000688.SH,1032.7751,1041.9187,1023.5414,1025.6604,1025.6604,10261082.0,49633953.224,000688.SH
20220831,000688.SH,1048.4009,1057.8354,1023.4726,1029.6563,1029.6563,11907422.0,57851109.21,000688.SH
20220830,000688.SH,1054.2557,1064.7623,1047.7292,1050.2819,1050.2819,9794386.0,48853062.1,000688.SH
20220829,000688.SH,1032.0404,1058.7185,1029.8875,1054.2848,1054.2848,10769680.0,54207045.503,000688.SH
20220826,000688.SH,1064.7114,1069.2639,1044.3969,1045.9939,1045.9939,11305675.0,55974923.072,000688.SH
20220825,000688.SH,1071.9812,1077.6644,1044.7723,1055.8892,1055.8892,12317057.0,56989517.679,000688.SH
20220824,000688.SH,1110.0066,1112.7455,1068.9833,1068.9833,1068.9833,14611786.0,67970770.501,000688.SH
20220823,000688.SH,1109.2525,1117.7146,1105.6814,1107.2996,1107.2996,12444586.0,61849888.665,000688.SH
20220822,000688.SH,1103.1526,1111.396,1096.9895,1107.2808,1107.2808,13588642.0,69538801.8,000688.SH
20220819,000688.SH,1146.3272,1155.7787,1108.1567,1108.4523,1108.4523,16589097.0,77789155.685,000688.SH
20220818,000688.SH,1132.6024,1148.3835,1129.3245,1146.6341,1146.6341,15236276.0,73948365.796,000688.SH
20220817,000688.SH,1136.8015,1140.6584,1127.8897,1132.3118,1132.3118,12724451.0,63741212.775,000688.SH
20220816,000688.SH,1143.7048,1154.4251,1134.2111,1137.3015,1137.3015,12572219.0,62751824.193,000688.SH
20220815,000688.SH,1145.0219,1155.451,1138.062,1143.7473,1143.7473,12172440.0,60283774.437,000688.SH
20220812,000688.SH,1169.6617,1174.4035,1146.019,1146.1911,1146.1911,14592381.0,70866061.256,000688.SH
20220811,000688.SH,1163.5388,1176.0599,1150.9825,1173.1444,1173.1444,14374724.0,70481101.15,000688.SH
20220810,000688.SH,1154.1743,1170.5173,1152.9685,1156.1562,1156.1562,14272798.0,70954179.064,000688.SH
20220809,000688.SH,1152.9139,1163.6975,1141.3422,1162.3201,1162.3201,14508790.0,70148670.438,000688.SH
20220808,000688.SH,1161.0428,1161.0428,1144.3155,1152.5774,1152.5774,16118744.0,79867487.234,000688.SH
20220805,000688.SH,1115.0157,1158.5128,1112.9196,1157.3329,1157.3329,18170966.0,85412062.999,000688.SH
20220804,000688.SH,1106.1511,1119.497,1099.1044,1110.9172,1110.9172,12893393.0,60576173.105,000688.SH
20220803,000688.SH,1099.4411,1127.0003,1090.6051,1100.3484,1100.3484,16086424.0,77772826.941,000688.SH
20220802,000688.SH,1084.9808,1107.2352,1074.9743,1094.9146,1094.9146,14710583.0,67156857.685,000688.SH
20220801,000688.SH,1081.6231,1100.9597,1068.1878,1100.1819,1100.1819,11774034.0,57619549.394,000688.SH
20220729,000688.SH,1113.0776,1113.3227,1086.7147,1088.9128,1088.9128,11999335.0,58274575.772,000688.SH
20220728,000688.SH,1102.4382,1116.163,1094.66,1108.7909,1108.7909,12965483.0,61601592.6,000688.SH
20220727,000688.SH,1083.6708,1098.3653,1083.3222,1095.6989,1095.6989,10781892.0,52157860.094,000688.SH
20220726,000688.SH,1072.544,1087.8579,1066.1313,1084.6572,1084.6572,9935264.0,46607282.955,000688.SH
20220725,000688.SH,1082.6173,1095.6934,1070.8119,1073.7608,1073.7608,10544993.0,50634308.408,000688.SH
20220722,000688.SH,1099.6229,1101.3702,1076.3539,1084.9742,1084.9742,11345458.0,52962940.478,000688.SH
20220721,000688.SH,1080.6465,1109.5402,1075.6716,1091.4068,1091.4068,11941082.0,57898834.982,000688.SH
20220720,000688.SH,1066.1994,1082.6178,1066.1994,1079.5267,1079.5267,10869764.0,47975805.93,000688.SH
20220719,000688.SH,1068.6931,1073.0641,1052.954,1061.853,1061.853,10769581.0,49932957.639,000688.SH
20220718,000688.SH,1075.7091,1078.3026,1053.3502,1069.3315,1069.3315,10702567.0,52866494.909,000688.SH
20220715,000688.SH,1072.9932,1093.8199,1071.9749,1072.2621,1072.2621,10002371.0,49883617.607,000688.SH
20220714,000688.SH,1052.431,1086.3263,1049.6468,1076.8066,1076.8066,10386484.0,51528964.771,000688.SH
20220713,000688.SH,1051.7777,1061.4114,1041.6502,1052.7914,1052.7914,8995422.0,46314541.669,000688.SH
20220712,000688.SH,1081.9019,1084.9442,1049.2119,1049.2412,1049.2412,9916930.0,50931144.409,000688.SH
20220711,000688.SH,1098.6654,1098.6654,1070.6564,1081.1633,1081.1633,9892558.0,50080649.455,000688.SH
20220708,000688.SH,1117.1828,1120.8705,1100.5455,1104.0217,1104.0217,10217150.0,52137364.883,000688.SH
20220707,000688.SH,1103.78,1113.7254,1087.593,1111.6734,1111.6734,10722936.0,55797320.317,000688.SH
20220706,000688.SH,1092.7005,1116.1385,1091.4134,1101.7487,1101.7487,11098901.0,55813604.565,000688.SH
20220705,000688.SH,1100.1778,1106.9889,1077.3476,1090.9295,1090.9295,10864734.0,53465378.704,000688.SH
20220704,000688.SH,1087.344,1098.6382,1073.0374,1095.0899,1095.0899,12158535.0,60451658.539,000688.SH
20220701,000688.SH,1105.9735,1107.8583,1086.2493,1089.0284,1089.0284,11272489.0,51632334.459,000688.SH
20220630,000688.SH,1092.4591,1116.9531,1090.4982,1105.6672,1105.6672,11699048.0,56981778.263,000688.SH
20220629,000688.SH,1112.5906,1121.2367,1089.2481,1090.6825,1090.6825,13435015.0,64007362.686,000688.SH
20220628,000688.SH,1105.1145,1119.1846,1084.5866,1117.284,1117.284,12493418.0,59065500.457,000688.SH
20220627,000688.SH,1113.2171,1121.4479,1101.317,1103.3992,1103.3992,11837409.0,58368299.304,000688.SH
20220624,000688.SH,1084.6086,1107.332,1084.6086,1101.4769,1101.4769,12574040.0,60920314.953,000688.SH
20220623,000688.SH,1064.731,1083.1024,1054.9114,1081.8437,1081.8437,11016481.0,51783724.674,000688.SH
20220622,000688.SH,1084.7111,1090.0236,1063.5897,1063.6899,1063.6899,10786063.0,50509220.158,000688.SH
20220621,000688.SH,1094.3283,1098.9015,1073.5046,1083.0207,1083.0207,10545015.0,48908016.628,000688.SH
20220620,000688.SH,1099.4648,1109.7435,1086.7545,1095.3284,1095.3284,10970631.0,53714442.705,000688.SH
20220617,000688.SH,1070.6175,1094.267,1066.1682,1092.0872,1092.0872,10617344.0,50000414.257,000688.SH
20220616,000688.SH,1065.69,1094.7025,1065.4434,1078.9465,1078.9465,10129777.0,45297339.619,000688.SH
20220615,000688.SH,1069.9379,1085.8778,1061.4614,1062.7133,1062.7133,11204511.0,47345744.076,000688.SH
20220614,000688.SH,1073.7477,1076.8211,1038.9973,1070.5371,1070.5371,11274084.0,50175254.79,000688.SH
20220613,000688.SH,1088.7597,1094.7905,1080.3858,1088.3772,1088.3772,11242662.0,50825746.065,000688.SH
20220610,000688.SH,1074.0719,1103.1454,1072.1815,1102.8486,1102.8486,12923596.0,59807403.165,000688.SH
20220609,000688.SH,1108.9307,1109.7339,1073.66,1081.1731,1081.1731,11377633.0,49277059.636,000688.SH
20220608,000688.SH,1108.594,1126.464,1091.6764,1111.6738,1111.6738,15056600.0,66838053.875,000688.SH
20220607,000688.SH,1124.162,1124.5225,1104.4332,1111.3951,1111.3951,16527788.0,63981168.506,000688.SH
20220606,000688.SH,1084.6559,1130.7569,1081.4477,1121.5373,1121.5373,22940399.0,86152862.531,000688.SH
20220602,000688.SH,1028.6856,1081.9235,1023.9882,1079.8543,1079.8543,19161110.0,65527463.07,000688.SH
20220601,000688.SH,1029.0909,1038.7025,1024.7637,1031.5833,1031.5833,13257484.0,48489690.654,000688.SH
20220531,000688.SH,1004.0805,1035.3156,991.7451,1035.3156,1035.3156,12296032.0,44653234.049,000688.SH
20220530,000688.SH,995.9564,1007.1244,984.2813,1001.5397,1001.5397,7110602.0,31716279.173,000688.SH
20220527,000688.SH,1008.0577,1015.4621,988.2122,993.6989,993.6989,6835761.0,29557921.283,000688.SH
20220526,000688.SH,1006.0996,1014.8498,986.4223,1004.2564,1004.2564,6793010.0,30087268.502,000688.SH
20220525,000688.SH,996.7532,1008.5834,991.9746,1006.5233,1006.5233,6407957.0,28654570.958,000688.SH
20220524,000688.SH,1045.0073,1045.0282,996.648,996.648,996.648,9146504.0,40634755.595,000688.SH
20220523,000688.SH,1044.1836,1050.0646,1033.7887,1046.1456,1046.1456,7552498.0,35743893.068,000688.SH
20220520,000688.SH,1045.6902,1049.038,1028.945,1045.3768,1045.3768,8060715.0,38339562.828,000688.SH
20220519,000688.SH,1002.6563,1036.6655,999.4038,1036.3409,1036.3409,7902840.0,35414716.281,000688.SH
20220518,000688.SH,1011.5258,1023.9293,1007.5721,1013.997,1013.997,6720129.0,30256742.092,000688.SH
20220517,000688.SH,995.9742,1013.9504,993.3804,1010.3701,1010.3701,7342573.0,33454328.1,000688.SH
20220516,000688.SH,1016.941,1025.6011,995.2484,996.5061,996.5061,7612821.0,31859903.2,000688.SH
20220513,000688.SH,1020.3921,1021.3733,1002.2742,1010.8038,1010.8038,6622283.0,30044975.1,000688.SH
20220512,000688.SH,999.5381,1021.9634,996.469,1013.0628,1013.0628,8131937.0,35773881.5,000688.SH
20220511,000688.SH,974.5371,1026.4892,972.8599,1002.456,1002.456,10648066.0,45957025.1,000688.SH
20220510,000688.SH,935.0587,983.6753,931.5821,972.1412,972.1412,8374513.0,36751721.896,000688.SH
20220509,000688.SH,938.3929,953.5994,937.4347,946.7246,946.7246,6765286.0,28141796.468,000688.SH
20220506,000688.SH,933.0104,960.0423,929.8231,942.2273,942.2273,7183487.0,30829293.647,000688.SH
20220505,000688.SH,944.5541,967.253,944.0617,956.1268,956.1268,8590368.0,37635407.717,000688.SH
20220429,000688.SH,910.1357,949.0618,902.5828,947.1508,947.1508,9738874.0,40114880.859,000688.SH
20220428,000688.SH,899.6609,908.4528,885.2511,903.0643,903.0643,8793258.0,35869711.522,000688.SH
20220427,000688.SH,857.3813,910.0714,853.2135,906.4327,906.4327,9287122.0,36178188.051,000688.SH
20220426,000688.SH,884.1803,901.7612,865.6522,868.0672,868.0672,8059534.0,31634771.487,000688.SH
20220425,000688.SH,924.9594,924.9594,884.3049,884.3049,884.3049,9136037.0,33579640.145,000688.SH
20220422,000688.SH,953.6411,959.7311,940.2646,942.0685,942.0685,6360020.0,29501742.216,000688.SH
20220421,000688.SH,968.4769,989.2479,954.8413,957.7174,957.7174,6865450.0,29289045.594,000688.SH
20220420,000688.SH,988.751,992.4669,973.0504,973.5102,973.5102,6078594.0,27981625.148,000688.SH
20220419,000688.SH,1002.9761,1010.5771,987.773,989.933,989.933,6158754.0,28189142.665,000688.SH
20220418,000688.SH,969.0595,1005.8905,964.4929,1004.6079,1004.6079,7087611.0,30602442.907,000688.SH
20220415,000688.SH,968.9073,980.147,955.7685,973.3632,973.3632,6724774.0,30706156.658,000688.SH
20220414,000688.SH,972.2369,982.7034,961.536,975.574,975.574,6624018.0,33156219.004,000688.SH
20220413,000688.SH,989.6626,989.6626,964.8323,964.8323,964.8323,5728478.0,26146132.139,000688.SH
20220412,000688.SH,987.451,994.8326,970.0519,994.4384,994.4384,6643485.0,30018158.616,000688.SH
20220411,000688.SH,1022.9117,1022.9117,985.5852,988.7613,988.7613,7376606.0,30848958.697,000688.SH
20220408,000688.SH,1032.8376,1039.0962,1017.1813,1027.2438,1027.2438,7185175.0,31345365.771,000688.SH
20220407,000688.SH,1050.4342,1059.3597,1036.0738,1036.0738,1036.0738,7199422.0,30482509.986,000688.SH
20220406,000688.SH,1087.7552,1087.7552,1054.6987,1058.4927,1058.4927,7593340.0,35342580.87,000688.SH
20220401,000688.SH,1085.3059,1095.4553,1074.7932,1089.1947,1089.1947,6563324.0,31147489.768,000688.SH
20220331,000688.SH,1109.553,1109.553,1086.9895,1091.0588,1091.0588,7493790.0,33701363.377,000688.SH
20220330,000688.SH,1084.7637,1112.6275,1084.7637,1112.5186,1112.5186,7382173.0,34920037.079,000688.SH
20220329,000688.SH,1097.3573,1099.2434,1078.3421,1079.933,1079.933,6966104.0,31442742.848,000688.SH
20220328,000688.SH,1097.8697,1101.3291,1085.2738,1090.7343,1090.7343,6734435.0,29905053.728,000688.SH
20220325,000688.SH,1137.7967,1140.9204,1106.3626,1106.8627,1106.8627,7338739.0,33573881.983,000688.SH
20220324,000688.SH,1135.8469,1141.7551,1121.6449,1134.57,1134.57,8134171.0,36435083.633,000688.SH
20220323,000688.SH,1138.7304,1150.2031,1130.2245,1144.0887,1144.0887,8990593.0,37533051.63,000688.SH
20220322,000688.SH,1145.082,1149.4688,1131.875,1134.3184,1134.3184,10100149.0,39676749.074,000688.SH
20220321,000688.SH,1143.5474,1160.7095,1137.8125,1152.3256,1152.3256,9242880.0,46531974.243,000688.SH
20220318,000688.SH,1136.9841,1144.3212,1124.8531,1144.3212,1144.3212,8593988.0,42491108.799,000688.SH
20220317,000688.SH,1144.9754,1163.5062,1138.0115,1142.713,1142.713,11980371.0,58802348.581,000688.SH
20220316,000688.SH,1115.8404,1128.1155,1070.7745,1125.4845,1125.4845,11589989.0,54132659.09,000688.SH
20220315,000688.SH,1115.1873,1142.81,1093.4328,1093.4328,1093.4328,10622022.0,49802723.254,000688.SH
20220314,000688.SH,1151.9658,1154.7026,1126.2614,1126.282,1126.282,8923501.0,49002009.517,000688.SH
20220311,000688.SH,1137.6069,1162.5962,1125.3437,1161.2101,1161.2101,10553236.0,52556982.618,000688.SH
20220310,000688.SH,1161.9879,1168.1394,1149.4154,1153.3575,1153.3575,10228939.0,50046955.57,000688.SH
20220309,000688.SH,1148.1814,1156.4004,1097.0722,1129.6471,1129.6471,10917419.0,48790637.558,000688.SH
20220308,000688.SH,1167.5937,1179.1959,1135.5194,1137.0749,1137.0749,9672312.0,47418263.838,000688.SH
20220307,000688.SH,1198.0119,1198.0119,1164.9814,1169.9825,1169.9825,8184385.0,41972092.269,000688.SH
20220304,000688.SH,1201.1241,1228.1876,1197.8335,1203.0891,1203.0891,7767776.0,39930472.638,000688.SH
20220303,000688.SH,1235.9584,1237.1979,1208.8194,1209.8187,1209.8187,7620905.0,39447162.344,000688.SH
20220302,000688.SH,1233.1042,1233.9161,1216.4668,1230.2782,1230.2782,7208667.0,36213535.916,000688.SH
20220301,000688.SH,1254.5696,1259.677,1232.0914,1239.019,1239.019,8568308.0,42394223.284,000688.SH
20220228,000688.SH,1243.9803,1249.5852,1230.6454,1249.5852,1249.5852,9812227.0,50069597.61,000688.SH
20220225,000688.SH,1231.5406,1253.4553,1230.6061,1240.8776,1240.8776,8620741.0,46247054.185,000688.SH
